OpenTime,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,CloseTime,LTC-QuoteAssetVolume,LTC-NumberOfTrades,LTC-TBBAV,LTC-TBQAV,LTC-ignore,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2021-03-12 12:00:00,209.4,212.2,208.07,208.99,62501.60905,2021-03-12 12:59:59.999,13113614.3984454,61984.0,30913.17022,6488282.6144046,0.0,1773.92,1784.32,1764.0,1769.97,37051.92284,65654202.0489537,34865.0,18620.54818,32997992.8002968,0.0,56499.99,56844.61,56179.47,56386.89,2404.350508,135679621.30430332,87431.0,1167.11705,65871600.70213599,0.0
2021-03-12 13:00:00,209.03,209.04,200.66,204.71,166403.5411,2021-03-12 13:59:59.999,33922564.5241957,59416.0,81983.32832,16708464.9947301,0.0,1769.99,1769.99,1719.72,1745.97,103711.76844,180439236.2138442,109751.0,49870.65998,86748998.4826473,0.0,56385.97,56391.25,54962.84,55689.99,8573.239283,476655241.5619401,258557.0,3933.548164,218767849.41357744,0.0
2021-03-12 14:00:00,204.66,205.8,202.36,205.73,64963.43465,2021-03-12 14:59:59.999,13269843.2094758,40433.0,36723.26581,7503704.5219364,0.0,1746.06,1755.01,1733.09,1754.34,45001.83721,78500800.3280902,78079.0,23588.40875,41145860.3111842,0.0,55689.99,56252.77,55368.42,56211.83,3760.798579,209965143.95426217,142307.0,1899.516795,106074466.5085306,0.0
2021-03-12 15:00:00,205.75,211.5,204.67,210.2,69181.72861,2021-03-12 15:59:59.999,14372078.9161647,46046.0,38800.36329,8058601.8000019,0.0,1754.33,1780.0,1746.03,1775.47,44049.95316,77637422.1874991,80989.0,22447.1771,39561774.5568409,0.0,56221.53,57095.41,56025.2,56956.95,4384.397186,248013123.58209527,140803.0,2373.426984,134272670.05564597,0.0
2021-03-12 16:00:00,210.23,214.93,210.23,212.69,135240.14648,2021-03-12 16:59:59.999,28821763.5947929,43574.0,68924.11372,14684988.0909925,0.0,1775.56,1783.17,1770.25,1773.89,43679.1122,77626973.0519475,57581.0,21153.53857,37598066.298178,0.0,56956.96,57625.91,56956.95,57367.21,4127.973992,236584058.17017195,120676.0,2255.187538,129253583.05823977,0.0
2021-03-12 17:00:00,212.68,213.68,210.32,210.98,52242.8405,2021-03-12 17:59:59.999,11071221.944119,37559.0,29451.04685,6243883.4624051,0.0,1773.94,1785.22,1760.17,1765.44,31202.67254,55348100.3793588,30113.0,15690.73268,27835675.6674203,0.0,57367.21,57768.0,57062.31,57175.99,2912.778032,167389828.4328878,105122.0,1337.486702,76849459.49283539,0.0
2021-03-12 18:00:00,210.95,213.28,210.27,211.26,36952.68013,2021-03-12 18:59:59.999,7828651.5931164,18006.0,19977.37289,4233268.9559642,0.0,1765.44,1785.48,1758.34,1773.08,31662.07985,56247944.5218233,31200.0,15344.76164,27261031.7181299,0.0,57175.26,57667.79,57070.0,57349.23,2355.169394,135217315.900907,64578.0,1254.786953,72036826.11114289,0.0
2021-03-12 19:00:00,211.26,212.36,209.19,210.32,42594.24274,2021-03-12 19:59:59.999,8970980.5868507,18148.0,20305.15785,4277570.6495482,0.0,1773.19,1781.0,1739.0,1739.0,52336.39339,92087300.854901,59973.0,24174.68766,42526471.6205906,0.0,57349.24,57547.07,56712.51,56942.41,2759.492761,157560117.21653336,76856.0,1346.648051,76894391.5292328,0.0
2021-03-12 20:00:00,210.29,218.5,209.37,216.98,132062.79067,2021-03-12 20:59:59.999,28407540.342426,30250.0,69361.93272,14919553.3033081,0.0,1739.0,1751.86,1723.22,1741.16,45991.10374,79864814.5073807,46189.0,21392.98495,37157031.7073579,0.0,56942.41,57200.0,56400.0,56696.8,3482.306734,197381435.60371238,103916.0,1628.037614,92278016.3880687,0.0
2021-03-12 21:00:00,216.89,223.53,214.56,222.85,162912.33329,2021-03-12 21:59:59.999,35846057.1282393,51227.0,89915.4248,19780994.3216494,0.0,1741.46,1761.54,1728.49,1757.0,30009.15203,52424572.1186602,41426.0,14984.21274,26187330.5317526,0.0,56696.81,57170.0,56262.14,56936.78,2554.419549,144882646.37166268,123258.0,1234.568765,70050444.56596874,0.0
2021-03-12 22:00:00,222.85,224.23,216.72,218.82,86117.06209,2021-03-12 22:59:59.999,18992305.0887508,59481.0,44299.82637,9769334.8405734,0.0,1757.0,1767.78,1753.37,1759.32,14100.79308,24833126.213454,22002.0,6398.69863,11268136.9366138,0.0,56936.78,57465.38,56859.06,57157.29,2252.890204,128889329.20606504,107068.0,1090.602346,62389139.17149281,0.0
2021-03-12 23:00:00,218.72,222.69,218.61,220.84,64700.23512,2021-03-12 23:59:59.999,14262832.5015022,22252.0,34928.70754,7696186.610909,0.0,1759.33,1775.0,1758.0,1766.1,20484.31733,36202258.0351109,27586.0,10135.05092,17914431.3995522,0.0,57157.29,57500.0,57153.68,57221.72,1911.329085,109588876.28728603,80631.0,1032.586365,59210330.09320884,0.0
2021-03-13 00:00:00,220.8,221.43,215.65,217.02,78101.05796,2021-03-13 00:59:59.999,17038744.7737029,26326.0,36099.99196,7875879.0341743,0.0,1766.13,1768.3,1736.83,1752.73,30636.03429,53605612.1877386,65865.0,14917.08801,26098052.8661013,0.0,57221.72,57307.2,56312.91,56689.35,2913.361726,165168452.54477605,113394.0,1417.098852,80336764.68534268,0.0
2021-03-13 01:00:00,217.0,217.07,212.7,215.19,62418.85408,2021-03-13 01:59:59.999,13407972.1380194,29661.0,30732.19736,6602097.1201079,0.0,1752.72,1754.13,1727.75,1738.96,28913.90947,50276724.262814,30534.0,13338.23641,23194422.848349,0.0,56689.36,56707.0,56081.59,56386.39,2358.624577,132887326.66178754,74110.0,1151.113501,64862774.93364839,0.0
2021-03-13 02:00:00,215.2,219.11,213.02,217.51,45448.96458,2021-03-13 02:59:59.999,9825515.7145566,19940.0,21218.81354,4597304.9296844,0.0,1739.0,1752.59,1736.86,1749.03,18029.9751,31475325.3738582,21697.0,9166.87199,16001489.3623235,0.0,56386.39,56639.54,56078.23,56473.41,2183.697695,123160401.31981544,60691.0,1223.918717,69032245.32164948,0.0
2021-03-13 03:00:00,217.51,218.69,215.82,216.84,49386.97623,2021-03-13 03:59:59.999,10710770.6113815,18032.0,22015.34375,4774581.8573295,0.0,1749.03,1763.69,1745.43,1759.29,17829.16304,31303952.895867,24104.0,9816.67796,17236638.1368253,0.0,56473.41,56790.0,56308.98,56694.32,1902.375299,107744212.6480449,54805.0,950.261452,53819559.32391189,0.0
2021-03-13 04:00:00,216.91,218.25,214.47,218.04,30647.46242,2021-03-13 04:59:59.999,6623916.5040248,13565.0,13414.85535,2900946.2687583,0.0,1759.19,1772.97,1748.24,1771.49,21447.34314,37676235.7861533,22237.0,11073.37141,19456260.353683,0.0,56694.32,56899.0,56257.47,56896.32,1547.932181,87520342.53587563,52050.0,782.230492,44236447.06928076,0.0
2021-03-13 05:00:00,218.04,219.07,215.61,216.51,34483.46403,2021-03-13 05:59:59.999,7496928.2376496,15201.0,17913.495,3897628.7094712,0.0,1771.37,1782.5,1767.2,1771.66,23189.14077,41148779.5312795,25067.0,12806.79499,22729136.416963,0.0,56882.74,57090.46,56610.0,56744.89,1432.003068,81423246.77819169,49512.0,683.343919,38858981.704269,0.0
2021-03-13 06:00:00,216.51,219.2,215.73,218.18,30334.0354,2021-03-13 06:59:59.999,6600341.5353627,12834.0,17229.97859,3749245.7867498,0.0,1771.65,1775.99,1764.36,1771.85,14365.89714,25430788.5674863,17247.0,7274.30878,12877100.8486008,0.0,56744.89,57060.86,56491.92,56931.58,1759.409727,99851921.21550119,57668.0,1017.242875,57722872.08075861,0.0
2021-03-13 07:00:00,218.18,221.5,217.21,220.77,44960.87408,2021-03-13 07:59:59.999,9852672.2027568,18896.0,21963.94781,4817061.5034587,0.0,1771.65,1790.61,1766.19,1790.17,24453.58222,43440623.0405472,61780.0,12958.64266,23023288.7167991,0.0,56931.57,57389.58,56753.9,57343.7,1998.200368,113909858.80102126,69690.0,1028.789199,58662494.06794287,0.0
2021-03-13 08:00:00,220.77,222.0,218.19,219.94,55664.38607,2021-03-13 08:59:59.999,12224314.4998874,23647.0,32474.76466,7132056.8381743,0.0,1790.17,1799.0,1779.67,1785.88,27014.62729,48316466.2203058,32185.0,14388.155,25739784.0977389,0.0,57343.7,57649.03,57126.2,57434.31,2957.359471,169868896.0153268,85667.0,1636.122074,93990427.2366813,0.0
2021-03-13 09:00:00,219.94,220.36,218.32,220.31,24709.54399,2021-03-13 09:59:59.999,5419528.0514978,12618.0,13274.93862,2912054.9115991,0.0,1785.88,1791.99,1781.59,1789.99,20974.69534,37489552.285686,24174.0,11615.42524,20761303.6029371,0.0,57434.3,57614.52,57253.31,57610.77,1827.03931,104898332.10026139,62926.0,960.819181,55167917.14087029,0.0
2021-03-13 10:00:00,220.33,226.79,218.88,224.08,135954.04258,2021-03-13 10:59:59.999,30448620.2608644,60416.0,70309.49582,15751691.3606278,0.0,1789.99,1862.21,1788.3,1860.68,118569.51922,217047635.7683526,133123.0,61362.90122,112363039.1138801,0.0,57610.77,59850.0,57446.81,59448.19,12696.973243,750024013.9572548,308276.0,6970.798827,411352961.91663015,0.0
2021-03-13 11:00:00,224.06,226.74,223.96,224.83,87416.96521,2021-03-13 11:59:59.999,19704628.1613214,76378.0,45340.22564,10220500.3574803,0.0,1861.02,1889.01,1856.52,1871.8,96787.94193,181241390.2233807,137258.0,50491.96256,94550325.2167043,0.0,59448.2,60200.0,59420.99,59849.74,9101.228649,544708721.0932896,230042.0,5410.489407,323841046.3258643,0.0
2021-03-13 12:00:00,224.81,228.3,223.11,225.23,89295.69525,2021-03-13 12:59:59.999,20165631.3981378,29627.0,46093.2125,10408192.8615487,0.0,1871.8,1900.0,1848.81,1881.67,88036.65496,165959348.1546599,108803.0,43302.16764,81649915.9588629,0.0,59853.58,60500.0,59232.53,59911.99,5886.085422,352958744.727743,152578.0,2983.048079,178934553.17226556,0.0
2021-03-13 13:00:00,225.21,225.89,222.45,224.78,55890.4061,2021-03-13 13:59:59.999,12505900.6842761,21702.0,26649.03896,5962980.7997057,0.0,1881.62,1892.04,1866.15,1883.37,43014.20486,80793252.8570335,90286.0,21412.47638,40218847.5744347,0.0,59911.99,60159.45,59500.0,59915.25,3621.796209,216545084.88078374,125555.0,1860.582512,111263139.20593685,0.0
2021-03-13 14:00:00,224.73,226.93,223.57,225.06,43657.57192,2021-03-13 14:59:59.999,9845635.4231924,18929.0,22855.31196,5155041.7396544,0.0,1883.52,1893.7,1877.09,1877.1,30585.19295,57631113.6586198,36875.0,15797.35425,29769053.9141692,0.0,59915.3,60087.09,59700.67,59756.45,2295.311318,137491113.63501918,123378.0,1178.622345,70603882.1834791,0.0
2021-03-13 15:00:00,225.05,228.2,224.29,228.18,50437.23733,2021-03-13 15:59:59.999,11407916.7579234,20512.0,26966.58762,6102315.5068941,0.0,1877.38,1890.32,1861.53,1876.06,35638.01805,66921917.4837073,39010.0,17181.0448,32274002.9729331,0.0,59761.93,59953.63,59523.0,59692.99,2357.243586,140901493.52422565,109010.0,1038.611504,62081067.12577019,0.0
2021-03-13 16:00:00,228.21,229.1,224.76,226.01,72650.26188,2021-03-13 16:59:59.999,16466490.6284601,80599.0,39361.3905,8922653.1576635,0.0,1876.06,1893.14,1871.91,1883.83,31046.37646,58475151.2431128,36969.0,15200.65103,28628124.9010848,0.0,59693.0,59924.18,59458.67,59820.43,2721.303963,162527909.67512986,78798.0,1488.986567,88925467.77484757,0.0
2021-03-13 17:00:00,226.0,229.02,225.99,228.92,61274.67884,2021-03-13 17:59:59.999,13955957.8325173,20747.0,24186.41523,5508133.1522969,0.0,1883.75,1915.9,1883.57,1913.51,45086.2503,85579018.8484785,51389.0,24506.81592,46511007.6491837,0.0,59820.39,60520.0,59751.7,60333.33,3328.787428,200018042.3903629,90171.0,1629.795186,97905366.36486346,0.0
2021-03-13 18:00:00,229.0,229.3,226.21,227.56,35418.16683,2021-03-13 18:59:59.999,8065258.2304261,16811.0,16499.06872,3758369.3055359,0.0,1913.51,1920.35,1901.1,1913.03,35648.73038,68101554.7701875,42637.0,18281.26115,34930659.3352598,0.0,60333.33,60451.39,59977.6,60281.95,2419.095224,145583487.3011219,73902.0,1202.734776,72388179.96026483,0.0
2021-03-13 19:00:00,227.58,227.61,225.33,226.32,39585.4247,2021-03-13 19:59:59.999,8952571.6004325,16871.0,16302.38699,3687289.0191963,0.0,1913.16,1928.52,1904.12,1926.9,33360.15319,63976638.649292,39735.0,17666.52377,33885475.8245767,0.0,60281.95,60864.97,60144.2,60773.56,3093.953168,187200648.05200946,92026.0,1723.996704,104318320.72619846,0.0
2021-03-13 20:00:00,226.34,230.23,225.83,229.14,73832.61691,2021-03-13 20:59:59.999,16894262.8175029,22529.0,33787.30194,7732496.407162,0.0,1926.9,1944.3,1925.44,1933.33,43725.18808,84648968.1799422,52191.0,22305.61557,43179589.9755915,0.0,60773.56,61844.0,60651.74,61648.26,6042.502819,370846057.0417551,162598.0,3694.468128,226772352.26017362,0.0
2021-03-13 21:00:00,229.14,229.47,224.78,226.43,54050.74274,2021-03-13 21:59:59.999,12242483.3357309,22883.0,23011.58311,5212040.4101705,0.0,1933.32,1936.77,1893.44,1914.25,42500.29197,81346403.9564475,81892.0,19701.30489,37712269.559275,0.0,61648.26,61737.02,60605.5,61151.07,4486.032217,274099735.5553258,163963.0,2167.402694,132488084.65847787,0.0
2021-03-13 22:00:00,226.4,226.99,224.33,224.97,34422.3317,2021-03-13 22:59:59.999,7765835.2870088,13317.0,17669.26895,3986215.4860075,0.0,1914.24,1923.0,1907.1,1919.93,20150.54807,38583744.4640055,55149.0,9436.44058,18071047.9598861,0.0,61156.4,61311.19,60767.62,61096.04,1770.676941,108082107.64509043,100492.0,870.908452,53168252.09290489,0.0
2021-03-13 23:00:00,225.03,228.61,225.03,226.06,40621.9202,2021-03-13 23:59:59.999,9222173.9883785,16419.0,20615.80296,4680970.8587169,0.0,1919.93,1942.3,1919.93,1922.35,35279.7882,68082933.5525176,35697.0,17922.95597,34580696.8289894,0.0,61091.75,61480.0,61089.98,61188.39,2544.097737,155963303.14626482,67700.0,1315.846475,80657657.44076046,0.0
2021-03-14 00:00:00,226.08,228.12,225.15,226.11,33703.81893,2021-03-14 00:59:59.999,7647520.7115095,15466.0,14289.06453,3242386.0654688,0.0,1922.35,1933.1,1912.9,1914.74,26409.29734,50779682.1611495,57035.0,11846.25453,22778257.0181214,0.0,61188.38,61724.79,60900.0,61260.48,2902.157561,178152245.8284027,78033.0,1479.976674,90847893.62271734,0.0
2021-03-14 01:00:00,226.12,226.15,222.57,224.82,46830.09582,2021-03-14 01:59:59.999,10502960.1779216,21079.0,24256.44065,5441270.7338374,0.0,1914.73,1914.74,1889.0,1904.94,40214.55311,76512727.3538098,72571.0,18586.01386,35361300.585538,0.0,61260.47,61260.48,60724.26,61081.0,2275.236278,138789298.91416192,70486.0,1047.794055,63914782.16084928,0.0
2021-03-14 02:00:00,224.81,225.86,222.74,223.97,42886.37704,2021-03-14 02:59:59.999,9609226.1990251,24342.0,19657.67301,4401337.4671116,0.0,1904.92,1910.38,1897.16,1904.2,21355.79245,40649963.1563996,21539.0,9834.76798,18713800.0540992,0.0,61081.0,61218.2,60788.01,61061.27,1563.802448,95357203.88183232,64760.0,802.939892,48962245.42333133,0.0
2021-03-14 03:00:00,223.97,225.0,222.89,224.23,22204.43716,2021-03-14 03:59:59.999,4976787.7357681,13582.0,10714.29307,2401707.430239,0.0,1904.09,1919.48,1894.0,1911.0,28474.56207,54378723.7721373,25731.0,14055.95045,26853497.8219297,0.0,61061.28,61472.08,60900.0,61356.31,1564.465197,95843858.04768765,48896.0,785.523932,48122174.79458445,0.0
2021-03-14 04:00:00,224.21,224.84,222.66,223.97,18729.86524,2021-03-14 04:59:59.999,4193206.4581692,9342.0,10224.38299,2289265.0126165,0.0,1911.27,1911.27,1887.5,1903.98,19878.26505,37829804.6171206,23197.0,8312.6922,15824291.3999472,0.0,61356.3,61595.09,61088.67,61225.53,1478.039905,90606709.6216329,50459.0,785.00741,48134610.9275744,0.0
2021-03-14 05:00:00,223.97,224.35,220.71,222.17,46710.28098,2021-03-14 05:59:59.999,10365313.398333,16975.0,22843.67777,5068429.8215652,0.0,1903.97,1907.05,1890.0,1897.55,22996.34512,43636860.7077361,23246.0,10683.59457,20273072.4492964,0.0,61225.54,61285.41,60903.96,61016.29,1714.889509,104720513.49644333,46898.0,899.678373,54930777.67156941,0.0
2021-03-14 06:00:00,222.17,222.17,219.39,221.23,39311.17886,2021-03-14 06:59:59.999,8672887.4832187,46156.0,20577.27898,4540177.0726058,0.0,1897.56,1899.48,1880.0,1898.55,25540.17086,48264580.3310098,56567.0,12523.01137,23665808.5640123,0.0,61016.29,61016.3,60523.14,60975.39,2353.149783,143136145.20747867,61901.0,1136.063274,69101977.93047488,0.0
2021-03-14 07:00:00,221.24,221.81,218.77,218.83,34586.86359,2021-03-14 07:59:59.999,7632088.6011955,44324.0,15596.68769,3441132.9436497,0.0,1898.55,1904.35,1886.02,1886.12,20834.58821,39472790.6172342,70543.0,10114.6457,19167040.8087226,0.0,60975.39,60975.39,60455.28,60494.8,1519.289718,92234962.64422141,56073.0,704.870038,42795620.94834144,0.0
2021-03-14 08:00:00,218.93,221.85,218.17,221.34,29925.98125,2021-03-14 08:59:59.999,6591110.4554438,15137.0,12337.77357,2718309.8760687,0.0,1886.11,1901.82,1882.91,1897.05,22276.52228,42181737.9046158,51299.0,11463.9607,21709534.3619195,0.0,60494.8,60871.03,60250.01,60787.75,2163.70124,131189408.7361804,98980.0,1075.272909,65197075.16781411,0.0
2021-03-14 09:00:00,221.27,224.0,221.04,223.3,25826.58665,2021-03-14 09:59:59.999,5758374.3967099,25414.0,13634.63683,3039651.1218692,0.0,1897.05,1907.87,1894.29,1903.37,19883.97235,37842136.792535,24643.0,9747.23307,18549525.7072864,0.0,60787.75,61110.53,60618.0,60934.11,1847.338403,112600404.62197313,55882.0,868.622559,52950318.77186565,0.0
2021-03-14 10:00:00,223.3,223.5,218.66,219.19,53232.93938,2021-03-14 10:59:59.999,11769146.7746153,48369.0,26110.49555,5772897.912971,0.0,1903.37,1905.45,1865.67,1868.54,41047.93305,77270410.3956294,42104.0,19601.58178,36888163.7048062,0.0,60933.62,60970.0,60135.37,60293.09,2947.301811,178349426.28366977,85222.0,1530.031645,92592255.68971744,0.0
2021-03-14 11:00:00,219.21,220.0,214.78,219.81,84003.68699,2021-03-14 11:59:59.999,18244362.2718938,31730.0,41175.70527,8944522.7031243,0.0,1868.54,1880.34,1846.51,1878.84,54685.25809,101909139.8674241,56455.0,23990.20682,44730126.8490838,0.0,60293.08,60405.03,59354.62,60308.31,4632.321204,277582980.7546931,175131.0,2195.462674,131591203.91019273,0.0
2021-03-14 12:00:00,219.81,220.87,218.87,220.42,26454.12409,2021-03-14 12:59:59.999,5820127.4075418,30247.0,11532.77132,2537282.6604057,0.0,1878.67,1886.37,1872.0,1883.31,24083.55118,45271612.512158,27727.0,11556.89236,21725092.2069712,0.0,60308.3,60550.0,60140.96,60427.82,2296.793557,138632917.16206044,73366.0,1097.824053,66268257.78031005,0.0
2021-03-14 13:00:00,220.43,220.5,216.8,217.83,29469.9917,2021-03-14 13:59:59.999,6439093.8199435,14489.0,13460.96461,2940808.7742111,0.0,1883.31,1884.22,1854.0,1864.46,25958.37714,48489688.5383289,45880.0,11686.25082,21834505.2849808,0.0,60427.81,60481.7,59734.03,59940.0,2543.079883,152769221.56988016,82975.0,1205.330896,72403815.66563478,0.0
2021-03-14 14:00:00,217.84,220.33,217.47,219.15,21796.8234,2021-03-14 14:59:59.999,4781738.5945914,11877.0,11194.02776,2455748.7356994,0.0,1864.46,1882.5,1862.8,1868.33,20536.49989,38465971.046257,31323.0,10372.16337,19431140.4448748,0.0,59940.0,60477.83,59868.12,60001.91,1950.743605,117410605.02275074,63605.0,1001.670063,60290558.8411631,0.0
